,dep,title,author,published_date,degree,as.character.main_df.urls..i...
505,経済学研究科,「反社会的分子」と「人種」の狭間に : 世紀転換期ドイツ・バイエルンにおけるシンティ・ロマ政策,"大谷, 実",2018-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/26130/?opkey=R155258590232324&idx=1
506,経済学研究科,ロバートソンにおける英国正統派経済学の伝統と革新 : 「努力」概念による体系化,"仲北浦, 淳基",2018-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/26131/?opkey=R155258590232324&idx=2
507,経済学研究科,スポーツ観戦要因のメカニズムについて : スポーツの経験価値を視点に,"有吉, 忠一",2017-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/24785/?opkey=R155258590232324&idx=3
508,経済学研究科,寡占市場における企業の新技術導入行動と政策分析,"服部, 昌彦",2017-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/24786/?opkey=R155258590232324&idx=4
509,経済学研究科,子育てを通じた社会的連帯の形成と仕組みに関する研究 : フランスの親保育所と「親であること」をめぐる動きをてがかりに,"木下, 裕美子",2017-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/24787/?opkey=R155258590232324&idx=5
510,経済学研究科,二極化する社会における社会保障制度,"迫田, さやか",2016-09-15,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23661/?opkey=R155258590232324&idx=6
511,経済学研究科,納税意識と納税行動に関する経済分析,"林, 智子",2016-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23023/?opkey=R155258590232324&idx=7
512,経済学研究科,創造産業政策の潮流における芸術家・クリエーターの労働市場と労働政策・社会保障政策 : 日本のアニメ産業におけるアニメーターの労働市場をケースとして,"稲熊, 太郎",2016-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23024/?opkey=R155258590232324&idx=8
513,経済学研究科,"中国における家計消費行動に関する実証分析 : 社会養老年金制度,退職制度,政府財政支出を中心に","鄒, 蓉",2016-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23025/?opkey=R155258590232324&idx=9
514,経済学研究科,金融システムの不安定化と地域銀行経営,"内木, 栄莉子",2016-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23026/?opkey=R155258590232324&idx=10
515,経済学研究科,中国における技術移転政策の史的展開,"卫, 娣",2016-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/23027/?opkey=R155258590232324&idx=11
516,経済学研究科,ドイツにおける新たな家族政策と「多世代ハウス」プロジェクト : 社会的世代間連帯に基づく「包摂型社会」の可能性,"上田, 有里奈",2015-09-26,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/22661/?opkey=R155258590232324&idx=12
517,経済学研究科,カール・ポランニーの社会経済思想と「複合社会」像,"笠井, 高人",2015-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17573/?opkey=R155258590232324&idx=13
518,経済学研究科,アジア・太平洋地域における航空政策と航空会社の行動変化 : フルサービスネットワーク航空会社の費用構造を中心に,"金, 仙淑",2014-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17514/?opkey=R155258590232324&idx=14
519,経済学研究科,小規模分散型エネルギーとしての木質バイオマス発電の可能性,"小川, 沙有里",2014-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17515/?opkey=R155258590232324&idx=15
520,経済学研究科,ミクロ経済学の周辺領域の研究 : 信用財の長期分析を中心として,"佐藤, 敦紘",2014-03-06,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17503/?opkey=R155258590232324&idx=16
521,経済学研究科,ロックフェラー家のフィランソロピー活動と一般教育財団 : バプテスト派とアメリカ南部における黒人の中等教育の普及を中心に,"鮫島, 真人",2013-09-20,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17491/?opkey=R155258590232324&idx=17
522,経済学研究科,18世紀後半におけるイギリス奴隷貿易の支払手段およびその重要性,"長澤, 勢理香",2013-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17453/?opkey=R155258590232324&idx=18
523,経済学研究科,20世紀初頭のイギリスのインド統治 : ミントー、キッチナーと統治改革,"和田, 応樹",2013-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17454/?opkey=R155258590232324&idx=19
524,経済学研究科,地域経済の構造変化と文化資本の新たな役割 : 産業、財政の変化と地域再生のツールとしての文化資本,"西, 孝",2013-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17455/?opkey=R155258590232324&idx=20
525,経済学研究科,確率的動学最適化手法の経済分析への応用,"平田, 英展",2013-03-07,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17432/?opkey=R155258590232324&idx=21
526,経済学研究科,高齢者介護保険制度の有効性の研究,"松井, 佐和",2012-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17387/?opkey=R155258590232324&idx=22
527,経済学研究科,本多利明の経済政策思想 : 『自然治道之弁』による日本国「豊饒」化構想とその後の展開,"宮田, 純",2011-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17321/?opkey=R155258590232324&idx=23
528,経済学研究科,下肥とナイトソイルの環境経済学的考察 : 都市と農村の間の物質循環にかんする歴史と政策,"三俣, 延子",2011-02-24,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17303/?opkey=R155258590232324&idx=24
529,経済学研究科,金融システムの安定化措置にかかわる経済分析 : 中央銀行の最後の貸し手機能を中心として,"小田, 勇一",2011-02-24,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17304/?opkey=R155258590232324&idx=25
530,経済学研究科,近代京都「町」の研究,"奥田, 以在",2011-02-24,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17305/?opkey=R155258590232324&idx=26
531,経済学研究科,金融政策と財政政策の国際的波及効果 : 独占的競争モデルに基づくアプローチ,"上ノ山, 賢一",2010-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17258/?opkey=R155258590232324&idx=27
532,経済学研究科,第一次世界大戦以前のドイツにおける自転車の生産・販売・普及,"西, 圭介",2010-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17259/?opkey=R155258590232324&idx=28
533,経済学研究科,合意形成のゲーム理論モデルに関する一考察,"米崎, 克彦",2010-03-04,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17255/?opkey=R155258590232324&idx=29
534,経済学研究科,国立大学の規模と範囲の経済性,"菅原, 千織",2009-09-26,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17235/?opkey=R155258590232324&idx=30
535,経済学研究科,近江商人正野玄三家の研究,"本村, 希代",2009-03-05,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17195/?opkey=R155258590232324&idx=31
536,経済学研究科,地方分権社会における地域間格差と経済成長,"宮﨑, 悟",2008-03-21,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17157/?opkey=R155258590232324&idx=32
537,経済学研究科,日本経済のGDPギャップと電力産業の規制改革に関する実証研究,"木下, 信",2008-03-06,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17154/?opkey=R155258590232324&idx=33
538,経済学研究科,少子化対策としての児童福祉施策の有効性,"塩津, ゆりか",2008-03-06,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17155/?opkey=R155258590232324&idx=34
539,経済学研究科,水資源の保全と水道事業に関する研究,"原田, 禎夫",2008-03-06,博士(経済学),https://doors.doshisha.ac.jp/duar/repository/ir/17156/?opkey=R155258590232324&idx=35
540,総合政策科学研究科,京都中小企業金融の特徴と信用システム : 京都伝統産業の歴史から考察する,"大森, 晋",2018-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26363/?opkey=R155258590832324&idx=1
541,総合政策科学研究科,技術者のキャリアおよび組織に対するコミットメント : 男女比較分析,"夏, 世明",2018-03-31,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/26353/?opkey=R155258590832324&idx=2
542,総合政策科学研究科,子どもの教育への期待と母親の就業,"小野, ルチヤ",2018-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26135/?opkey=R155258590832324&idx=3
543,総合政策科学研究科,大学経営における理念の浸透の研究,"谷ノ内, 識",2018-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26136/?opkey=R155258590832324&idx=4
544,総合政策科学研究科,施設介護労働者の職場定着策の在り方に関する研究 : 介護職員のキャリアと人材育成の視点から,"中井, 良育",2018-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26137/?opkey=R155258590832324&idx=5
545,総合政策科学研究科,日本の数学教育政策に関する批判的考察 : 数学へのアフェクトに焦点を当てて,"今井, 敏博",2018-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26138/?opkey=R155258590832324&idx=6
546,総合政策科学研究科,障害者政策の評価の現状と課題 : ニーズの多様性への対応,"北川, 雄也",2018-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/26139/?opkey=R155258590832324&idx=7
547,総合政策科学研究科,継続的な価値創造を可能とする技術の探索・深化・普及メカニズムの研究,"久保, 真澄",2018-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/26140/?opkey=R155258590832324&idx=8
548,総合政策科学研究科,New understandings of disruptive innovation : micro- and macro-level studies,"Montoya, Sebastian Juan",2018-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/26141/?opkey=R155258590832324&idx=9
549,総合政策科学研究科,世代間政治力格差と財政運営,"新倉, 純樹",2017-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/25762/?opkey=R155258590832324&idx=10
550,総合政策科学研究科,管理職昇任志向の低下と組織マネジメント : 地方公務員を中心として,"武井, 大輔",2017-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/25763/?opkey=R155258590832324&idx=11
551,総合政策科学研究科,日本企業のクラウド・コンピューティング利用に関する研究 : 生産性向上効果と利用拡大に向けた課題,"高橋, 靖生",2017-09-14,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/25760/?opkey=R155258590832324&idx=12
552,総合政策科学研究科,Consumer sophistication in technology adoption : a socio-demographic analysis,"Moepswa, Tirelo Modise",2017-09-14,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/25761/?opkey=R155258590832324&idx=13
553,総合政策科学研究科,文化政策学の視座を中心としたグリーン・ツーリズムに関する考察 : 地域と暮らしと観光の鼎立を求めて,"望田, 友加",2017-03-31,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/25756/?opkey=R155258590832324&idx=14
554,総合政策科学研究科,高齢者福祉施設における援助活動の歴史的変遷,"堀, 善昭",2017-03-20,博士(ヒューマン・セキュリティ),https://doors.doshisha.ac.jp/duar/repository/ir/24775/?opkey=R155258590832324&idx=15
555,総合政策科学研究科,動物介在プログラムの組織的機能に関する評価研究 : ヒューマン・サービス分野を中心事例として,"中村, 智帆",2017-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/24776/?opkey=R155258590832324&idx=16
556,総合政策科学研究科,オンブズマンの役割とインフォーマリティの意義,"山谷, 清秀",2017-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/24777/?opkey=R155258590832324&idx=17
557,総合政策科学研究科,医薬品産業におけるイノベーション政策 : SBIRプログラムとその効果,"山本, 晋也",2017-03-20,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/24778/?opkey=R155258590832324&idx=18
558,総合政策科学研究科,多様な異文化の民俗に学ぶ環境教育 : 都市住民における「人間と自然の関係性」の捉え方,"飯塚, 宜子",2016-09-24,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/23664/?opkey=R155258590832324&idx=19
559,総合政策科学研究科,公共部門における評価と統制 : 政策と管理の変容,"橋本, 圭多",2016-09-15,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23662/?opkey=R155258590832324&idx=20
560,総合政策科学研究科,風土に育まれた日本旅館のおもいやりに関する研究 : 「ホスピタリティ」という言葉がもつ表層性への疑義,"今井, 真貴子",2016-03-31,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23657/?opkey=R155258590832324&idx=21
561,総合政策科学研究科,インターネットサービスの普及パターンに関する研究,"油井, 毅",2016-03-31,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/23658/?opkey=R155258590832324&idx=22
562,総合政策科学研究科,共通番号(マイナンバー)制度の民間サービス利用時における個人情報漏洩のリスク評価に関する研究,"新山, 剛司",2016-03-31,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/23659/?opkey=R155258590832324&idx=23
563,総合政策科学研究科,地域活性化における内発的発展論の政策学的実践と社会教育が果たす役割に関する研究 : 長野県飯田市及び下伊那郡における事例を中心に,"安藤, 隆一",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23028/?opkey=R155258590832324&idx=24
564,総合政策科学研究科,私立大学のガバナンス構造とその有効性,"宮嶋, 恒二",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23029/?opkey=R155258590832324&idx=25
565,総合政策科学研究科,知的財産権の無償開放を通じたソーシャル・イノベーションの実証的研究 : 革新的木造建築デザインによる省エネ・再エネ社会の発展を目指して,"手塚, 勲",2016-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/23030/?opkey=R155258590832324&idx=26
566,総合政策科学研究科,大学キャリア支援の組織と担当者における役割と機能に関する研究,"東南, 隆光",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23031/?opkey=R155258590832324&idx=27
567,総合政策科学研究科,ファミリー・サポート・センター事業の現状と今後の展望,"東根, ちよ",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23032/?opkey=R155258590832324&idx=28
568,総合政策科学研究科,自治体組織の変革過程に関する理論モデルの構築,"加藤, 洋平",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23033/?opkey=R155258590832324&idx=29
569,総合政策科学研究科,信託制度の活用による公益的政策の実現 : 信託税制改革による信託活性化としての農地信託等の活用,"喜多, 綾子",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23034/?opkey=R155258590832324&idx=30
570,総合政策科学研究科,高齢者の閉じこもり予防対策の展望 : 地域の力を活用し運動を主としたプログラムの開発とその効果検証から,"山縣, 恵美",2016-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/23035/?opkey=R155258590832324&idx=31
571,総合政策科学研究科,英仏に於ける Japanese Cuisine の発生と普及,"阿部, 泰士",2016-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/23036/?opkey=R155258590832324&idx=32
572,総合政策科学研究科,Assessment of feed in tariff policy impacts for promoting wind and solar energy development in Japan,"Al-Yaquob, Amin Hilal Ali",2016-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/23037/?opkey=R155258590832324&idx=33
573,総合政策科学研究科,コーポレートベンチャーキャピタルの組織とパフォーマンスに関する研究,"倉林, 陽",2016-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/23038/?opkey=R155258590832324&idx=34
574,総合政策科学研究科,IT技術者の能力限界の研究 : ケイパビリティ・ビリーフの観点から,"古田, 克利",2015-09-26,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/22662/?opkey=R155258590832324&idx=35
575,総合政策科学研究科,観光振興における文化政策の主体性についての史的考察 : 豊かな日常性の構築から紡ぎだす観光と文化,"郭, 育仁",2015-03-31,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/22659/?opkey=R155258590832324&idx=36
576,総合政策科学研究科,戦後日本の福祉レジームの分析 : 「共同体化」の制度論,"今里, 佳奈子",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17577/?opkey=R155258590832324&idx=37
577,総合政策科学研究科,市町村社会福祉協議会ワーカーによる地域福祉援助実践プロセスの評価について,"佐藤, 哲郎",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17578/?opkey=R155258590832324&idx=38
578,総合政策科学研究科,伝統的ナレッジ・プロフェッショナルの変革につながる知識の獲得と活用 : 大学図書館員のソーシャル・ネットワーキングに着目して,"天野, 絵里子",2015-03-21,博士(技術経営),https://doors.doshisha.ac.jp/duar/repository/ir/17579/?opkey=R155258590832324&idx=39
579,総合政策科学研究科,美容によるがん患者のウエルネスに関する実践的研究,"三田, 果菜",2015-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17580/?opkey=R155258590832324&idx=40
580,総合政策科学研究科,地域包括支援センターを基盤とする高齢者見守りと減災の一体的取り組みに関する研究 : 地域ネットワークによる減災福祉コミュニティの形成に向けて,"峯本, 佳世子",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17581/?opkey=R155258590832324&idx=41
581,総合政策科学研究科,日本における少年司法制度への修復的司法の導入に関する研究,"菊池, 弥生",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17582/?opkey=R155258590832324&idx=42
582,総合政策科学研究科,環境への「感性」を育む環境教育のイノベーション : アクティブ・ラーニングによる協働型環境講座を事例に,"村上, 紗央里",2015-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17583/?opkey=R155258590832324&idx=43
583,総合政策科学研究科,復職支援におけるマインドフルネス・トレーニングの有効性について : 効果指標の作成および信頼性・妥当性の検討,"中川(井上), 裕美",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17584/?opkey=R155258590832324&idx=44
584,総合政策科学研究科,気候変動政策における環境NGOの役割・影響力に関する研究 : 特定非営利活動法人気候ネットワークの事例から,"田浦, 健朗",2015-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17585/?opkey=R155258590832324&idx=45
585,総合政策科学研究科,現代中国における公共性の変容とサード・セクターの展開,"兪, 祖成",2015-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17586/?opkey=R155258590832324&idx=46
586,総合政策科学研究科,地域の文化政策における旅行者の役割に関する研究,"片山, 明久",2014-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17517/?opkey=R155258590832324&idx=47
587,総合政策科学研究科,二院制の在り方に関する研究 : 行政府監視機能の検証,"木下, 健",2014-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17518/?opkey=R155258590832324&idx=48
588,総合政策科学研究科,根拠に基づく保健福祉政策の実現に関する研究 : 新たな指標「健康費」の概念形成について,"北岡, 有喜",2014-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17519/?opkey=R155258590832324&idx=49
589,総合政策科学研究科,金属加工業の成長モデル : 技能イノベーションを中心として,"松本, 輝雅",2014-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/17520/?opkey=R155258590832324&idx=50
590,総合政策科学研究科,電機産業における研究開発効率のシステム構造分析 : システムダイナミックスによるシミュレーション分析,"佐藤, 安弘",2014-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/17521/?opkey=R155258590832324&idx=51
591,総合政策科学研究科,競争力強化に向けた持続可能な農業に関する政策分析,"山本, 晋玄",2014-03-21,博士(技術・革新的経営),https://doors.doshisha.ac.jp/duar/repository/ir/17522/?opkey=R155258590832324&idx=52
592,総合政策科学研究科,自治体の意思決定力向上と情報,"齋藤(壬生), 裕子",2014-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17547/?opkey=R155258590832324&idx=53
593,総合政策科学研究科,日本型サービス・ラーニングに関する実証的研究 : 地域公共人材育成を実践事例として,"久保, 友美",2013-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17492/?opkey=R155258590832324&idx=54
594,総合政策科学研究科,Network indicators of Japan's academics' value-adding practices from their intellectual capital : insights from pharmaceutical industry commercialization data,"Levirs, Merlin Scott",2013-09-20,博士(技術経営),https://doors.doshisha.ac.jp/duar/repository/ir/17493/?opkey=R155258590832324&idx=55
595,総合政策科学研究科,生態系サービスの市場化をとおした中山間地域経済の自立についての研究,"中山, 琢夫",2013-09-19,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17496/?opkey=R155258590832324&idx=56
596,総合政策科学研究科,外国人研修・技能実習制度の実態と問題点 : 中日両国における派遣・受入の視点から,"陳, 雲芳",2013-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17443/?opkey=R155258590832324&idx=57
597,総合政策科学研究科,ガバナンス時代における日本人国際公務員の職業観 : 国連システムを中心に,"皆川, 萌子",2013-03-20,博士(ヒューマン・セキュリティ),https://doors.doshisha.ac.jp/duar/repository/ir/17444/?opkey=R155258590832324&idx=58
598,総合政策科学研究科,ソリューションビジネスにおける販売・物流システム構築法に関する研究,"中川, 隆広",2013-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17445/?opkey=R155258590832324&idx=59
599,総合政策科学研究科,認知症高齢者の感情表出とケアへの示唆,"小松, 一子",2013-03-20,博士(ヒューマン・セキュリティ),https://doors.doshisha.ac.jp/duar/repository/ir/17446/?opkey=R155258590832324&idx=60
600,総合政策科学研究科,産業集積地におけるイノベーション促進 : 八尾市、東大阪市の事例研究,"中村, 尊裕",2013-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17447/?opkey=R155258590832324&idx=61
601,総合政策科学研究科,住民参加の多角的研究 : 歴史的・文化的生活環境をめぐる住民参加へのアプローチ,"藤井, 誠一郎",2013-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17448/?opkey=R155258590832324&idx=62
602,総合政策科学研究科,女性勤務医のワーク・ライフ・バランス改善のための支援策 : 複数主治医制によるワーク・シェアリング制度の導入,"米本, 倉基",2013-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17449/?opkey=R155258590832324&idx=63
603,総合政策科学研究科,企業年金のリスクマネジメントに関する研究,"髙﨑, 亨",2013-03-07,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17434/?opkey=R155258590832324&idx=64
604,総合政策科学研究科,セルフヘルプ・グループへの継続的参加による自己物語の構成と自己変容 : 若年性認知症の妻を介護する団塊世代の夫を事例として,"水島, 洋平",2012-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17417/?opkey=R155258590832324&idx=65
605,総合政策科学研究科,地方債管理政策研究,"熊本, 伸介",2012-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17378/?opkey=R155258590832324&idx=66
606,総合政策科学研究科,アジア諸国における政策評価のグローバルな潮流 : 比較行政学的アプローチ,"シーク, 美実",2012-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17379/?opkey=R155258590832324&idx=67
607,総合政策科学研究科,「新しい公共」形成に向けたコミュニティプランの政策的意義と策定手法に関する研究,"鈴木, 孝男",2012-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17380/?opkey=R155258590832324&idx=68
608,総合政策科学研究科,社会福祉法人経営に役立つ経営手法の提案 : BSC導入を中心として,"服部, 義文",2012-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17381/?opkey=R155258590832324&idx=69
609,総合政策科学研究科,健康政策の推進における市場の構築に関する研究,"石井, 敦子",2012-03-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17382/?opkey=R155258590832324&idx=70
610,総合政策科学研究科,「スロー・クローズ」の理論と技法,"大石, 尚子",2012-03-20,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17383/?opkey=R155258590832324&idx=71
611,総合政策科学研究科,子ども主導型公共圏の形成による地域再生 : 福井県美浜町新庄地区を事例として,"坂本, 聡",2012-03-20,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17384/?opkey=R155258590832324&idx=72
612,総合政策科学研究科,「潜在的難民」概念に基づくソーシャル・イノベーションの創発に関する研究 : 「難民ナウ!」の取り組みを手懸りとして,"宗田, 勝也",2012-03-20,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17385/?opkey=R155258590832324&idx=73
613,総合政策科学研究科,医薬品企業における持続的イノベーションの実現に向けたビジネスモデルに関する研究 : 経営資源とその開放性について,"大隈, 宏一",2012-03-08,博士(技術経営),https://doors.doshisha.ac.jp/duar/repository/ir/17373/?opkey=R155258590832324&idx=74
614,総合政策科学研究科,コミュニケーションセオリーでみる中小企業ビジネスと環境適応 : 磁器製造企業(佐賀県有田町)における実証研究,"古賀, 輝美",2011-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17366/?opkey=R155258590832324&idx=75
615,総合政策科学研究科,〈場所の力〉による創発イノベーションに関する研究 : ウエルネス概念に基づいた社会実験を通して,"西村, 和代",2011-09-20,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17367/?opkey=R155258590832324&idx=76
616,総合政策科学研究科,大学経営の評価システムに関する研究,"山﨑, その",2011-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17322/?opkey=R155258590832324&idx=77
617,総合政策科学研究科,現代社会における「思考」の意味についての一考察 : アーレントの全体主義論に基づいて,"横川, 和代",2011-03-21,博士(ヒューマン・セキュリティ),https://doors.doshisha.ac.jp/duar/repository/ir/17323/?opkey=R155258590832324&idx=78
618,総合政策科学研究科,日本企業における戦略的人的資源管理の現状 : 戦略的人的資源管理実践解明及びそれに向けた新たな考察視座の提示,"清水(田中), 秀樹",2011-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17324/?opkey=R155258590832324&idx=79
619,総合政策科学研究科,参加と自治の都市内分権論,"三浦, 哲司",2011-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17325/?opkey=R155258590832324&idx=80
620,総合政策科学研究科,ヴォーリズの思想と事業 : ヴォーリズ住宅に込められたミッション,"大橋, 二郎",2011-03-21,博士(ヒューマン・セキュリティ),https://doors.doshisha.ac.jp/duar/repository/ir/17326/?opkey=R155258590832324&idx=81
621,総合政策科学研究科,市町村の適正規模に関する研究 : 最小効率規模論に着目して,"増田, 知也",2011-03-21,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17327/?opkey=R155258590832324&idx=82
622,総合政策科学研究科,地域におけるアンチエイジング型公共空間の実証的研究,"清水, 文絵",2011-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17328/?opkey=R155258590832324&idx=83
623,総合政策科学研究科,現代における農業・農村イノベーションの理論と実践,"渡辺, 雄人",2011-03-21,博士(ソーシャル・イノベーション),https://doors.doshisha.ac.jp/duar/repository/ir/17329/?opkey=R155258590832324&idx=84
624,総合政策科学研究科,地方政府と自治会間のパートナーシップ形成における課題 : 「行政委嘱員制度」がもたらす影響,"森, 裕亮",2010-09-20,博士(政策科学),https://doors.doshisha.ac.jp/duar/repository/ir/17296/?opkey=R155258590832324&idx=85
